Distance from wall (cm),U (eV)
0.21070234113712372,0.9937148091891792
0.21170568561872907,0.9788556443691885
0.21270903010033443,0.9640526588047493
0.21371237458193978,0.9493062821833791
0.21471571906354514,0.9346169525043403
0.21571906354515047,0.9199851163389167
0.21672240802675583,0.9054112291020288
0.21772575250836118,0.8908957553358259
0.21872909698996654,0.8764391690059359
0.2197324414715719,0.8620419538110986
0.22073578595317722,0.847704603506964
0.22173913043478258,0.833427622244889
0.22274247491638793,0.8192115249266292
0.2237458193979933,0.8050568375758866
0.22474916387959865,0.7909640977277471
0.225752508361204,0.7769338548371161
0.22675585284280933,0.7629666707073517
0.2277591973244147,0.7490631199403812
0.22876254180602004,0.7352237904096903
0.2297658862876254,0.7214492837576878
0.23076923076923075,0.7077402159190632
0.23177257525083608,0.6940972176718962
0.23277591973244144,0.6805209352184143
0.2337792642140468,0.6670120307974599
0.23478260869565215,0.653571183330907
0.2357859531772575,0.6401990891064544
0.23678929765886286,0.6268964624994438
0.2377926421404682,0.6136640367365913
0.23879598662207355,0.6005025647047665
0.2397993311036789,0.587412819808275
0.24080267558528426,0.5743955968783923
0.24180602006688962,0.5614517131392782
0.24280936454849497,0.5485820092347984
0.2438127090301003,0.5357873503212195
0.24481605351170566,0.52306862723126
0.245819397993311,0.5104267577155343
0.24682274247491637,0.4978626877680532
0.24782608695652172,0.48537739304317234
0.24882943143812705,0.4729718803721608
0.2498327759197324,0.4606471893884887
0.2508361204013378,0.44840439427194867
0.2518394648829431,0.4362446056228933
0.25284280936454845,0.4241689724792002
0.25384615384615383,0.4121786844900957
0.25484949832775916,0.40027497426270453
0.25585284280936454,0.3884591198991649
0.2568561872909699,0.3767324477444791
0.2578595317725752,0.36509633536787106
0.2588628762541806,0.3535522148035234
0.2598662207357859,0.3421015760801154
0.2608695652173913,0.33074597107272297
0.2618729096989966,0.31948701771553867
0.26287625418060195,0.308326404619537
0.26387959866220734,0.2972658961459857
0.26488294314381267,0.2863073379946648
0.26588628762541805,0.2754526633751422
0.2668896321070234,0.2647038998408332
0.26789297658862876,0.25406317687916685
0.2688963210702341,0.24353273436767922
0.2698996655518394,0.2331149320258159
0.2709030100334448,0.22281226001665966
0.27190635451505013,0.2126273508827895
0.2729096989966555,0.2025629930375888
0.27391304347826084,0.19262214607957867
0.27491638795986617,0.1828079582553707
0.27591973244147155,0.17312378647030846
0.2769230769230769,0.1635732193396118
0.27792642140468227,0.15416010389364365
0.2789297658862876,0.1448885767081733
0.2799331103678929,0.13576310043738885
0.2809364548494983,0.12678850700295735
0.28193979933110364,0.11797004906410195
0.282943143812709,0.10931346190228561
0.28394648829431435,0.10082503856109332
0.2849498327759197,0.09251172208181915
0.28595317725752506,0.08438122011713803
0.2869565217391304,0.07644214932977397
0.28795986622073577,0.06870422019092128
0.2889632107023411,0.06117847777307447
0.2899665551839465,0.053877622113193614
0.2909698996655518,0.046816444996274006
0.29197324414715714,0.040012443069153567
0.2929765886287625,0.03348670939507617
0.29397993311036785,0.027265287851431015
0.29498327759197324,0.021381348505007166
0.29598662207357856,0.015878948554948105
0.2969899665551839,0.01082023665439442
0.2979933110367893,0.006301564910068317
0.2989966555183946,0.002500777691822195
0.3,0.0
