Z (cm),U (eV)
0.7108886107634543,-0.060638532247706635
0.7133917396745932,-0.06085204820632532
0.7158948685857321,-0.061065564164944006
0.718397997496871,-0.06127908012356269
0.7209011264080101,-0.061492596082181376
0.723404255319149,-0.061706112040800065
0.7259073842302879,-0.06191962799941875
0.7284105131414268,-0.06213314395803743
0.7309136420525657,-0.06234665991665612
0.7334167709637046,-0.06256017587527479
0.7359198998748435,-0.06277369183389349
0.7384230287859825,-0.06298720779251217
0.7409261576971214,-0.06320072375113087
0.7434292866082604,-0.06341423970974955
0.7459324155193993,-0.06362775566836823
0.7484355444305382,-0.06384127162698691
0.7509386733416771,-0.0640547875856056
0.7534418022528161,-0.06426830354422429
0.755944931163955,-0.06448181950284297
0.7584480600750939,-0.06469533546146165
0.7609511889862328,-0.06490885142008035
0.7634543178973717,-0.06512236737869903
0.7659574468085106,-0.06533588333731771
0.7684605757196495,-0.0655493992959364
0.7709637046307886,-0.06576291525455509
0.7734668335419275,-0.06597643121317377
0.7759699624530664,-0.06618994717179245
0.7784730913642053,-0.06640346313041114
0.7809762202753442,-0.06661697908902982
0.7834793491864831,-0.06683049504764851
0.785982478097622,-0.0670440110062672
0.788485607008761,-0.06725752696488589
0.7909887359198999,-0.06747104292350457
0.7934918648310388,-0.06768455888212326
0.7959949937421777,-0.06789807484074194
0.7984981226533167,-0.06811159079936062
0.8010012515644556,-0.0683251067579793
0.8035043804755945,-0.06853862271659798
0.8060075093867335,-0.06875213867521668
0.8085106382978724,-0.06896565463383536
0.8110137672090113,-0.06917917059245406
0.8135168961201502,-0.06939268655107274
0.8160200250312891,-0.06960620250969142
0.818523153942428,-0.0698197184683101
0.8210262828535669,-0.07003323442692878
0.823529411764706,-0.07024675038554748
0.8260325406758449,-0.07046026634416616
0.8285356695869838,-0.07067378230278484
0.8310387984981227,-0.07088729826140353
0.8335419274092616,-0.07110081422002222
0.8360450563204005,-0.0713143301786409
0.8385481852315394,-0.07152784613725958
0.8410513141426784,-0.07174136209587828
0.8435544430538173,-0.07195487805449696
0.8460575719649562,-0.07216839401311564
0.8485607008760951,-0.07238190997173433
0.851063829787234,-0.07259542593035301
0.853566958698373,-0.07280894188897169
0.8560700876095119,-0.07302245784759039
0.8585732165206509,-0.07323597380620907
0.8610763454317898,-0.07344948976482776
0.8635794743429287,-0.07366300572344645
0.8660826032540676,-0.07387652168206513
0.8685857321652065,-0.07409003764068381
0.8710888610763454,-0.07430355359930249
0.8735919899874843,-0.07451706955792117
0.8760951188986233,-0.07473058551653987
0.8785982478097623,-0.07494410147515855
0.8811013767209012,-0.07515761743377723
0.8836045056320401,-0.07537113339239593
0.886107634543179,-0.07558464935101461
0.8886107634543179,-0.07579816530963329
0.8911138923654568,-0.07601168126825197
0.8936170212765958,-0.07622519722687067
0.8961201501877347,-0.07643871318548935
0.8986232790988736,-0.07665222914410803
0.9011264080100125,-0.07686574510272672
0.9036295369211514,-0.0770792610613454
0.9061326658322904,-0.07729277701996409
0.9086357947434293,-0.07750629297858277
0.9111389236545683,-0.07771980893720147
0.9136420525657072,-0.07793332489582015
0.9161451814768461,-0.07814684085443883
0.918648310387985,-0.07836035681305752
0.9211514392991239,-0.0785738727716762
0.9236545682102628,-0.07878738873029488
0.9261576971214017,-0.07900090468891358
0.9286608260325407,-0.07921442064753226
0.9311639549436797,-0.07942793660615094
0.9336670838548186,-0.07964145256476964
0.9361702127659575,-0.07985496852338832
0.9386733416770964,-0.080068484482007
0.9411764705882353,-0.08028200044062568
0.9436795994993742,-0.08049551639924436
0.9461827284105132,-0.08070903235786306
0.9486858573216521,-0.08092254831648174
0.951188986232791,-0.08113606427510042
0.9536921151439299,-0.08134958023371912
0.9561952440550688,-0.0815630961923378
0.9586983729662077,-0.08177661215095648
0.9612015018773468,-0.08199012810957518
0.9637046307884857,-0.08220364406819386
0.9662077596996246,-0.08241716002681254
0.9687108886107635,-0.08263067598543122
0.9712140175219024,-0.0828441919440499
